// Psy-Q SDK functions, written by tools/gen_sdk.py.
//
// These are linked in from Sony's libraries and must not be
// decompiled, so tools/progress.py leaves them out of the
// totals and reports them separately. Read the tool's
// docstring for how a function ends up here. A row that is
// wrong is game code being written off - fix it there.
//
// target  address   size  name
open     8008CE88     12  SYS_OBJ_1844
open     8008CE94     76  get_dx
open     8008CEE0     12  SYS_OBJ_189C
open     8008CF44      4  SYS_OBJ_1900
open     8008CF48      8  SYS_OBJ_1904
open     8008CF50     24  _status
open     8008CF68    232  _otc
open     8008D050     92  _clr
open     8008D0AC     68  SYS_OBJ_1A68
open     8008D0F0    332  SYS_OBJ_1AAC
open     8008D23C     44  SYS_OBJ_1BF8
open     8008D268    112  _dws
open     8008D2D8     72  SYS_OBJ_1C94
open     8008D320    372  SYS_OBJ_1CDC
open     8008D494     40  SYS_OBJ_1E50
open     8008D4BC    108  _drs
open     8008D528     72  SYS_OBJ_1EE4
open     8008D570    452  SYS_OBJ_1F2C
open     8008D734     36  SYS_OBJ_20F0
open     8008D758     40  _ctl
open     8008D780     20  _getctl
open     8008D794     80  _cwb
open     8008D7E4     76  _cwc
open     8008D830     48  _param
open     8008D860     36  _addque
open     8008D884     76  _addque2
open     8008D8D0    296  SYS_OBJ_228C
open     8008D9F8    152  SYS_OBJ_23B4
open     8008DAB4    148  SYS_OBJ_2470
open     8008DB48     32  SYS_OBJ_2504
open     8008DB68    764  _exeque
open     8008DE64    260  _reset
open     8008DF68     56  SYS_OBJ_2924
open     8008DFA0     32  _sync
open     8008DFC0     24  SYS_OBJ_297C
open     8008DFD8    124  SYS_OBJ_2994
open     8008E0D4     20  SYS_OBJ_2A90
open     8008E0E8     52  set_alarm
open     8008E11C    348  get_alarm
open     8008E278     16  SYS_OBJ_2C34
open     8008E288    212  _version
open     8008E35C      8  SYS_OBJ_2D18
open     8008E364     44  memset
open     8008E390     12  GPU_cw
open     8008E3A0    216  GsSortLine
open     8008E478    148  _make_packet
open     8008E50C    216  GsSortBoxFill
open     8008E5E4    452  GsSortPoly
open     8008E7A8    380  GsSortFastSprite
open     8008E924    120  GsInitGraph
open     8008E99C    344  gpu_init
open     8008EAF4    120  GsInitGraph2
open     8008EB6C    636  valiable_init
open     8008EDE8    268  GsSortClear
open     8008EEF4     48  GS_001_OBJ_5D0
open     8008EF24     16  GsGetActiveBuff
open     8008EF34    252  GsSetDrawBuffOffset
open     8008F030     24  GS_002_OBJ_10C
open     8008F048    144  GsSetDrawBuffClip
open     8008F0D8    176  GsSwapDispBuff
open     8008F198    160  FUN_8008f198
open     8008F238     36  GsDrawOt
open     8008F25C     88  GsClearOt
open     8008F2B4     76  gte_init
open     8008F300    220  GsGetTimInfo
open     8008F3DC      8  GS_122_OBJ_DC
open     8008F3E4     16  FUN_8008f3e4
open     8008F3F4    128  InitGeom
open     8008F474     32  SetFarColor
open     8008F494     24  FUN_8008f494
open     8008F4B4    104  _patch_gte
open     8008F554     12  FlushCache
open     8008F564     48  StSetRing
open     8008F594    124  CdInit
open     8008F610     20  EVENT_OBJ_7C
open     8008F624     40  def_cbsync
open     8008F64C     40  def_cbready
open     8008F674     40  def_cbread
open     8008F69C     12  DeliverEvent
open     8008F6AC     16  CdStatus
open     8008F6BC     16  CdMode
open     8008F6CC     16  CdLastCom
open     8008F6DC     16  CdLastPos
open     8008F6EC     88  CdReset
open     8008F744     20  SYS_OBJ_98
open     8008F758     32  CdFlush
open     8008F778     24  CdSetDebug
open     8008F790     44  CdComstr
open     8008F7BC      8  SYS_OBJ_110
open     8008F7C4     44  CdIntstr
open     8008F7F0      8  SYS_OBJ_144
open     8008F7F8     32  CdSync
open     8008F818     32  CdReady
open     8008F838     24  CdSyncCallback
open     8008F850     24  CdReadyCallback
open     8008F868    312  CdControl
open     8008F9A0    300  CdControlF
open     8008FACC    280  CdControlB
open     8008FBE4     44  SYS_OBJ_538
open     8008FC10     36  CdMix
open     8008FC34     36  CdGetSector
open     8008FC58     36  CdDataCallback
open     8008FC7C     32  CdDataSync
open     8008FC9C    260  CdIntToPos
open     8008FDA0    128  CdPosToInt
open     8008FE20    100  getintr
open     8008FE84    500  BIOS_OBJ_64
open     80090078    256  BIOS_OBJ_258
open     80090178     76  BIOS_OBJ_358
open     800901C4    132  BIOS_OBJ_3A4
open     80090248    136  BIOS_OBJ_428
open     800902D0    136  BIOS_OBJ_4B0
open     80090380     24  BIOS_OBJ_560
open     80090398    300  CD_sync
open     800904C4     48  BIOS_OBJ_6A4
open     800904F4    248  BIOS_OBJ_6D4
open     800905EC     44  BIOS_OBJ_7CC
open     80090618    308  CD_ready
open     8009074C     48  BIOS_OBJ_92C
open     8009077C    312  BIOS_OBJ_95C
open     800908B4     48  BIOS_OBJ_A94
open     800908E4    708  CD_cw
open     80090BA8     48  BIOS_OBJ_D88
open     80090BD8    292  BIOS_OBJ_DB8
open     80090CFC     48  BIOS_OBJ_EDC
open     80090D2C    136  CD_vol
open     80090DB4    224  CD_flush
open     80090E94    244  CD_initvol
open     80090F88     80  CD_initintr
open     80090FD8    492  CD_init
open     800911C4    284  CD_datasync
open     800912E0     80  BIOS_OBJ_14C0
open     80091330    256  CD_getsector
open     80091430     16  CD_set_test_parmnum
open     80091440     44  callback
open     8009146C    180  BIOS_OBJ_164C
open     80091520     44  puts
open     8009154C     36  PUTS_OBJ_2C
open     80091570    268  CdSearchFile
open     8009167C    416  ISO9660_OBJ_10C
open     8009181C     12  ISO9660_OBJ_2AC
open     80091828     40  ISO9660_OBJ_2B8
open     80091850     36  _cmp
open     80091874    692  CD_newmedia
open     80091B28     40  ISO9660_OBJ_5B8
open     80091B50    132  CD_searchdir
open     80091BD4     36  ISO9660_OBJ_664
open     80091BF8    380  CD_cachefile
open     80091D74     28  ISO9660_OBJ_804
open     80091D90    224  ISO9660_OBJ_820
open     80091E70     44  ISO9660_OBJ_900
open     80091E9C    108  cd_read
open     80091F08     52  memcpy
open     80091F3C     92  strcmp
open     80091F98      8  STRCMP_OBJ_5C
open     80091FA0    120  strncmp
open     80092018      8  STRNCMP_OBJ_78
open     80092020    276  cb_read
open     80092134    272  CDREAD_OBJ_114
open     80092244    440  cd_read_retry
open     800923FC      8  CDREAD_OBJ_3DC
open     80092404     24  CDREAD_OBJ_3E4
open     8009241C     96  CdRead
open     8009247C     12  CDREAD_OBJ_45C
open     80092488    156  CDREAD_OBJ_468
open     80092524    144  CdReadSync
open     800925B4     60  CDREAD_OBJ_594
open     800925F0     24  CdReadCallback
open     80092608     80  CdRead2
open     80092658     68  CDREAD2_OBJ_50
open     8009269C     32  StCdInterrupt2
open     800926BC     96  StClearRing
open     8009271C    144  data_ready_callback
open     800927AC     76  StGetBackloc
open     800927F8     20  C_004_OBJ_DC
open     8009280C    136  StSetStream
open     80092894    176  StFreeRing
open     80092944     12  C_007_OBJ_B0
open     80092950     64  init_ring_status
open     80092990    196  StGetNext
open     80092A54     32  FUN_80092a54
open     80092A74    624  StCdInterrupt
open     80092CE4    352  C_011_OBJ_270
open     80092E44     32  C_011_OBJ_3D0
open     80093230    160  C_011_OBJ_7BC
open     800932D0     40  C_011_OBJ_85C
open     80093374     96  C_011_OBJ_900
open     800933D4     16  C_011_OBJ_960
open     800933E4     52  mem2mem
open     80093418    140  dma_execute
open     800934A4     60  C_011_OBJ_A30
open     80093504    208  C_011_OBJ_A90
open     800935D4     80  PadInit
open     80093624     48  PadRead
open     80093654     32  PadStop
open     80093674     12  StopPAD
open     80093684     12  PAD_init
open     80093694     12  PAD_dr
open     800936A4     12  ChangeClearPAD
open     800936B4    132  VSync
open     80093738    172  VSYNC_OBJ_84
open     800937E4     24  VSYNC_OBJ_130
open     800937FC    140  v_wait
open     80093888     16  VSYNC_OBJ_1D4
open     80093898     12  ChangeClearRCnt
open     800938A8     48  ResetCallback
open     800938D8     48  InterruptCallback
open     80093908     48  DMACallback
open     80093938     52  VSyncCallback
open     8009396C     48  VSyncCallbacks
open     8009399C     48  StopCallback
open     800939CC     48  RestartCallback
open     800939FC     16  CheckCallback
open     80093A0C     24  GetIntrMask
open     80093A24     28  SetIntrMask
open     80093A40    220  startIntr
open     80093B1C    436  trapIntr
open     80093CD0     52  INTR_OBJ_428
open     80093D04    184  setIntr
open     80093DBC    156  INTR_OBJ_514
open     80093E58    172  stopIntr
open     80093F04    116  restartIntr
open     80093F78     20  INTR_OBJ_6D0
open     80093F8C     44  memclr
open     80093FB8     12  _96_remove
open     80093FC8     12  ReturnFromException
open     80093FD8     12  ResetEntryInt
open     80093FE8     12  HookEntryInt
open     80093FF8     60  setjmp
open     80094034     60  longjmp
open     80094078     88  startIntrVSync
open     800940D0    120  trapIntrVSync
open     80094148     44  setIntrVSync
open     80094174     44  memclr
open     800941A0     80  startIntrDMA
open     800941F0    388  trapIntrDMA
open     80094374    160  setIntrDMA
open     80094414      8  INTR_DMA_OBJ_274
open     8009441C     44  memclr
open     80094460     16  FUN_80094460
open     80094470     80  SsSetMVol
open     800944C0    148  SsSetSerialAttr
open     80094554    252  SsSetSerialVol
open     80094650    464  _SsInitSoundSeq
open     80094820    312  SEQINIT_OBJ_1D0
open     80094958     12  SEQINIT_OBJ_308
open     80094964     20  SEQINIT_OBJ_314
open     80094978    184  SsSeqOpen
open     80094A30     20  SEQINIT_OBJ_3E0
open     80094A44    236  _SsSeqPlay
open     80094B30      4  SEQREAD_OBJ_EC
open     80094B34     32  SEQREAD_OBJ_F0
open     80094B54    552  _SsGetSeqData
open     80094D7C     16  SEQREAD_OBJ_338
open     80094DD4      8  SEQREAD_OBJ_390
open     80094DDC     36  SEQREAD_OBJ_398
open     80094E00    216  _SsNoteOn
open     80094ED8     24  SEQREAD_OBJ_494
open     80094EF0    120  _SsSetProgramChange
open     80094F68    164  _SsSetControlChange
open     8009500C     24  SEQREAD_OBJ_5C8
open     80095024     32  SEQREAD_OBJ_5E0
open     80095044     80  SEQREAD_OBJ_600
open     80095094     76  SEQREAD_OBJ_650
open     800950E0     92  SEQREAD_OBJ_69C
open     8009513C     44  SEQREAD_OBJ_6F8
open     80095168     32  SEQREAD_OBJ_724
open     80095188     20  SEQREAD_OBJ_744
open     8009519C     32  SEQREAD_OBJ_758
open     800951BC     32  SEQREAD_OBJ_778
open     800951DC     32  SEQREAD_OBJ_798
open     800951FC     32  SEQREAD_OBJ_7B8
open     8009521C     28  SEQREAD_OBJ_7D8
open     80095238      4  SEQREAD_OBJ_7F4
open     8009523C     12  SEQREAD_OBJ_7F8
open     80095248     12  SEQREAD_OBJ_804
open     80095254     44  SEQREAD_OBJ_810
open     80095280    312  _SsContModulation
open     800953B8    312  _SsContPortaTime
open     800954F0    236  _SsContPortamento
open     800955DC    120  SEQREAD_OBJ_B98
open     80095654    200  _SsContResetAll
open     8009571C    172  _SsContNrpn1
open     800957C8    132  SEQREAD_OBJ_D84
open     8009584C    264  _SsContNrpn2
open     80095954     28  SEQREAD_OBJ_F10
open     80095970     12  SEQREAD_OBJ_F2C
open     8009597C     20  SEQREAD_OBJ_F38
open     80095990    120  _SsContRpn1
open     80095A08    120  _SsContRpn2
open     80095A80    456  _SsContDataEntry
open     80095C48    176  SEQREAD_OBJ_1204
open     80095CF8    136  SEQREAD_OBJ_12B4
open     80095FB0     32  SEQREAD_OBJ_156C
open     80095FE0     12  SEQREAD_OBJ_159C
open     80095FEC     52  SEQREAD_OBJ_15A8
open     80096020    148  _SsSndSetVabAttr
open     800960B4      8  SEQREAD_OBJ_1670
open     800960BC    112  SEQREAD_OBJ_1678
open     8009612C      8  SEQREAD_OBJ_16E8
open     80096134      4  SEQREAD_OBJ_16F0
open     80096138     40  SEQREAD_OBJ_16F4
open     80096160     64  SEQREAD_OBJ_171C
open     800961A0     12  SEQREAD_OBJ_175C
open     800961AC     16  SEQREAD_OBJ_1768
open     800961BC      8  SEQREAD_OBJ_1778
open     800961C4      8  SEQREAD_OBJ_1780
open     800961CC     12  SEQREAD_OBJ_1788
open     800961D8     16  SEQREAD_OBJ_1794
open     800961E8     12  SEQREAD_OBJ_17A4
open     800961F4     16  SEQREAD_OBJ_17B0
open     80096204     52  SEQREAD_OBJ_17C0
open     80096238      8  SEQREAD_OBJ_17F4
open     80096240      4  SEQREAD_OBJ_17FC
open     80096244     60  SEQREAD_OBJ_1800
open     80096280     16  SEQREAD_OBJ_183C
open     80096290     20  SEQREAD_OBJ_184C
open     800962A4     16  SEQREAD_OBJ_1860
open     800962B4      8  SEQREAD_OBJ_1870
open     800962BC     40  SEQREAD_OBJ_1878
open     800962E4    172  _SsSetPitchBend
open     80096390    480  _SsGetMetaEvent
open     80096570     28  SEQREAD_OBJ_1B2C
open     800966C8     28  SEQREAD_OBJ_1C84
open     800966E4    176  _SsReadDeltaValue
open     80096794      8  SEQREAD_OBJ_1D50
open     8009679C     92  _SsUtResolveADSR
open     800967F8    140  _SsUtBuildADSR
open     80096884    264  _SsSndNextSep
open     8009698C    232  _SsInit
open     80096A74     48  FUN_80096a74
open     80096AA4     32  FUN_80096aa4
open     80096AC4    224  _SsStart
open     80096BA4    164  SSSTART_OBJ_E0
open     80096C48      8  SSSTART_OBJ_184
open     80096C50    180  SSSTART_OBJ_18C
open     80096D04      8  SSSTART_OBJ_240
open     80096D0C      8  SSSTART_OBJ_248
open     80096D14     24  SSSTART_OBJ_250
open     80096D2C     32  SsStart
open     80096D4C     32  SsStart2
open     80096D6C     64  _SsTrapIntrVSync
open     80096DAC     64  _SsSeqCalledTbyT_1per2
open     80096DEC     16  SSSTART_OBJ_328
open     80096DFC    116  SetRCnt
open     80096E70     36  COUNTER_OBJ_74
open     80096E94      8  COUNTER_OBJ_98
open     80096E9C     48  GetRCnt
open     80096ECC      8  COUNTER_OBJ_D0
open     80096ED4     52  StartRCnt
open     80096F08     52  StopRCnt
open     80096F3C     48  ResetRCnt
open     80096F6C      8  COUNTER_OBJ_170
open     80096F74    628  SsSeqCalledTbyT
open     800971E8    488  _SsSndCrescendo
open     800973D0     16  CRES_OBJ_1E8
open     8009741C    168  CRES_OBJ_234
open     800974C4    436  _SsSndDecrescendo
open     80097678     16  DECRE_OBJ_1B4
open     800976CC    164  DECRE_OBJ_208
open     80097770    160  _SsSndPause
open     80097810     44  _SsSndPlay
open     8009783C    104  _SsSndReplay
open     800978A4     80  SsSetTickMode
open     800978F4     56  SSTICK_OBJ_50
open     8009792C     40  SSTICK_OBJ_88
open     80097954     40  SSTICK_OBJ_B0
open     8009797C     20  SSTICK_OBJ_D8
open     80097990     20  SSTICK_OBJ_EC
open     800979A4     24  SSTICK_OBJ_100
open     800979BC     40  SSTICK_OBJ_118
open     800979E4     16  SSTICK_OBJ_140
open     800979FC     20  SSTICK_OBJ_158
open     80097A10    140  SsEnd
open     80097A9C     36  SSEND_OBJ_8C
open     80097AC0    480  SsSetTableSize
open     80097CA0    196  SsPlayBack
open     80097D64     56  _SsSndSetVol
open     80097D9C     48  SsSeqSetVol
open     80097DCC     56  SsSepSetVol
open     80097E04     52  SsSeqGetVol
open     80097E38    364  _SsSndStop
open     80097FA4     40  SsSeqStop
open     80097FCC     44  SsSepStop
open     80097FF8    220  _SsSndTempo
open     800980D4     12  TEMPO_OBJ_DC
open     800980E0    244  TEMPO_OBJ_E8
open     800981E8     16  FUN_800981e8
open     800981F8     52  SsVabOpenHead
open     8009822C     52  SsVabOpenHeadSticky
open     80098260     52  SsVabFakeHead
open     80098294    244  SsVabOpenHeadWithMode
open     80098388     16  VS_VH_OBJ_190
open     80098398    504  VS_VH_OBJ_1A0
open     80098590     40  VS_VH_OBJ_398
open     800985E4     84  
open     80098638    140  VS_VH_OBJ_440
open     80098670     44  VS_VH_OBJ_478
open     8009869C    160  SsVabTransBody
open     800986C4    120  
open     8009873C     32  VS_VTB_OBJ_A0
open     8009875C     44  SsVabTransCompleted
open     80098788     16  FUN_80098788
open     80098798     20  FUN_80098798
open     800987AC    240  SsUtGetProgAtr
open     8009889C     24  UT_GPA_OBJ_F0
open     800988B4    188  SpuVmVSetUp
open     80098970      8  VM_VSU_OBJ_BC
open     80098978    548  SsUtGetVagAtr
open     80098B9C     24  UT_GVA_OBJ_224
open     80098BB4     80  SsUtSetReverbType
open     80098C04     60  UT_REV_OBJ_50
open     80098C44     20  UT_REV_OBJ_90
open     80098C58     16  SsUtGetReverbType
open     80098C68     32  FUN_80098c68
open     80098C88     32  FUN_80098c88
open     80098CA8     64  SsUtSetReverbFeedback
open     80098CE8    152  SsUtSetReverbDepth
open     80098D80     64  SsUtSetReverbDelay
open     80098DC0    432  SsUtSetVagAtr
open     80098F70     24  UT_SVA_OBJ_1B0
open     80098F88    324  SpuVmAlloc
open     800990CC      4  VMANAGER_OBJ_144
open     800990D0     28  VMANAGER_OBJ_148
open     800990EC    260  VMANAGER_OBJ_164
open     800991F0    460  SpuVmKeyOnNow
open     800993BC    112  VMANAGER_OBJ_434
open     8009942C    112  VMANAGER_OBJ_4A4
open     8009949C     44  VMANAGER_OBJ_514
open     800994C8    304  VMANAGER_OBJ_540
open     800995F8    120  VMANAGER_OBJ_670
open     80099670    100  VMANAGER_OBJ_6E8
open     800996D4    288  SpuVmDoAllocate
open     800997F4    244  VMANAGER_OBJ_86C
open     800998E8    400  vmNoiseOn
open     80099A78    112  VMANAGER_OBJ_AF0
open     80099AE8    112  VMANAGER_OBJ_B60
open     80099B58     40  VMANAGER_OBJ_BD0
open     80099B80    144  VMANAGER_OBJ_BF8
open     80099C10    392  VMANAGER_OBJ_C88
open     80099D98     32  VMANAGER_OBJ_E10
open     80099DB8    108  vmNoiseOn2
open     80099E24    304  VMANAGER_OBJ_E9C
open     80099F54    176  note2pitch
open     8009A004      8  VMANAGER_OBJ_107C
open     8009A00C    244  note2pitch2
open     8009A100      8  VMANAGER_OBJ_1178
open     8009A108    332  SePitchBend
open     8009A254     88  VMANAGER_OBJ_12CC
open     8009A2AC      8  SsUtVibrateOn
open     8009A2B4      8  SsUtVibrateOff
open     8009A2BC    304  SeAutoVol
open     8009A3EC    120  VMANAGER_OBJ_1464
open     8009A464      8  VMANAGER_OBJ_14DC
open     8009A46C    272  SetAutoVol
open     8009A57C    272  VMANAGER_OBJ_15F4
open     8009A68C     88  VMANAGER_OBJ_1704
open     8009A6E4     88  VMANAGER_OBJ_175C
open     8009A73C     52  VMANAGER_OBJ_17B4
open     8009A770     76  VMANAGER_OBJ_17E8
open     8009A7BC    304  SeAutoPan
open     8009A8EC    120  VMANAGER_OBJ_1964
open     8009A964      8  VMANAGER_OBJ_19DC
open     8009A96C    272  SetAutoPan
open     8009AA7C    272  VMANAGER_OBJ_1AF4
open     8009AB8C     88  VMANAGER_OBJ_1C04
open     8009ABE4     76  VMANAGER_OBJ_1C5C
open     8009AC30     52  VMANAGER_OBJ_1CA8
open     8009AC64     76  VMANAGER_OBJ_1CDC
open     8009ACB0    232  SpuVmInit
open     8009AD98    436  VMANAGER_OBJ_1E10
open     8009AF4C    308  VMANAGER_OBJ_1FC4
open     8009B080    152  SpuVmNoiseOnWithAdsr
open     8009B118    184  SpuVmNoiseOff
open     8009B1D0    128  SpuVmNoiseOn
open     8009B250    376  SpuVmPBVoice
open     8009B3C8    140  VMANAGER_OBJ_2440
open     8009B454    240  SpuVmPitchBend
open     8009B544    940  SpuVmFlush
open     8009B8F0    300  SpuVmKeyOn
open     8009BA1C   1116  VMANAGER_OBJ_2A94
open     8009BE78     28  VMANAGER_OBJ_2EF0
open     8009BE94     20  VMANAGER_OBJ_2F0C
open     8009BEA8     56  VMANAGER_OBJ_2F20
open     8009BEE0    300  SpuVmKeyOff
open     8009C00C    148  VMANAGER_OBJ_3084
open     8009C0A0     48  VMANAGER_OBJ_3118
open     8009C0D0    176  SpuVmSeKeyOn
open     8009C180     60  VMANAGER_OBJ_31F8
open     8009C1BC     52  SpuVmSeKeyOff
open     8009C1F0      8  KeyOnCheck
open     8009C1F8    372  SpuVmSetSeqVol
open     8009C36C    108  SpuVmGetSeqVol
open     8009C3D8     80  SpuVmGetSeqLVol
open     8009C428     80  SpuVmGetSeqRVol
open     8009C478    140  SpuVmSeqKeyOff
open     8009C504    184  VMANAGER_OBJ_357C
open     8009C5BC    116  SpuVmSetProgVol
open     8009C630     84  SpuVmGetProgVol
open     8009C684    116  SpuVmSetProgPan
open     8009C6F8     84  SpuVmGetProgPan
open     8009C74C    816  SpuVmSetVol
open     8009CA7C    156  VMANAGER_OBJ_3AF4
open     8009CB18    100  VMANAGER_OBJ_3B90
open     8009CB7C     44  VMANAGER_OBJ_3BF4
open     8009CBA8    220  VMANAGER_OBJ_3C20
open     8009CC84    376  SsUtKeyOn
open     8009CDFC    492  VMANAGER_OBJ_3E74
open     8009CFE8     12  VMANAGER_OBJ_4060
open     8009CFF4     52  VMANAGER_OBJ_406C
open     8009D028    316  SsUtKeyOff
open     8009D164    148  VMANAGER_OBJ_41DC
open     8009D1F8     16  VMANAGER_OBJ_4270
open     8009D214      8  VMANAGER_OBJ_428C
open     8009D21C    392  SsUtKeyOnV
open     8009D3A4    464  VMANAGER_OBJ_441C
open     8009D574     16  VMANAGER_OBJ_45EC
open     8009D584     52  VMANAGER_OBJ_45FC
open     8009D5B8     96  SsUtKeyOffV
open     8009D618    164  VMANAGER_OBJ_4690
open     8009D6C8      8  VMANAGER_OBJ_4740
open     8009D6D0    144  SsUtPitchBend
open     8009D760    284  SsUtChangePitch
open     8009D87C     36  VMANAGER_OBJ_48F4
open     8009D8A0    204  SsUtChangeADSR
open     8009D96C     12  VMANAGER_OBJ_49E4
open     8009D978     80  SsUtGetDetVVol
open     8009D9C8      8  VMANAGER_OBJ_4A40
open     8009D9D0     96  SsUtSetDetVVol
open     8009DA30     12  VMANAGER_OBJ_4AA8
open     8009DA3C    132  SsUtGetVVol
open     8009DAC0      8  VMANAGER_OBJ_4B38
open     8009DAC8    128  SsUtSetVVol
open     8009DB48     12  VMANAGER_OBJ_4BC0
open     8009DB54     68  SsUtAutoVol
open     8009DB98     16  VMANAGER_OBJ_4C10
open     8009DBA8     68  SsUtAutoPan
open     8009DBEC     16  VMANAGER_OBJ_4C64
open     8009DBFC    284  SsUtAllKeyOff
open     8009DD18    192  VMANAGER_OBJ_4D90
open     8009DDD8     32  FUN_8009ddd8
open     8009DDF8    200  _SpuInit
open     8009DEC0    132  SpuStart
open     8009DF44     88  _spu_reset
open     8009DF9C     52  SPU_OBJ_58
open     8009DFD0    320  _spu_init
open     8009E110    328  SPU_OBJ_1CC
open     8009E258     76  SPU_OBJ_314
open     8009E2A4     76  SPU_OBJ_360
open     8009E2F0     76  SPU_OBJ_3AC
open     8009E33C    120  SPU_OBJ_3F8
open     8009E3B4     76  SPU_OBJ_470
open     8009E400     76  SPU_OBJ_4BC
open     8009E44C     76  SPU_OBJ_508
open     8009E498     84  SPU_OBJ_554
open     8009E4EC    308  _spu_writeByIO
open     8009E620    156  SPU_OBJ_6DC
open     8009E6BC     56  SPU_OBJ_778
open     8009E6F4     76  SPU_OBJ_7B0
open     8009E740    188  SPU_OBJ_7FC
open     8009E7FC     36  SPU_OBJ_8B8
open     8009E820     80  _spu_FiDMA
open     8009E870     76  SPU_OBJ_92C
open     8009E8BC     76  SPU_OBJ_978
open     8009E908    168  SPU_OBJ_9C4
open     8009E9B0     16  SPU_OBJ_A6C
open     8009E9C0    168  _spu_r_
open     8009EA68    108  SPU_OBJ_B24
open     8009EAD4     76  SPU_OBJ_B90
open     8009EB20    128  SPU_OBJ_BDC
open     8009EBA0    520  _spu_t
open     8009EDA8    152  SPU_OBJ_E64
open     8009EE40      8  SPU_OBJ_EFC
open     8009EE48    112  _spu_write
open     8009EEB8     24  SPU_OBJ_F74
open     8009EED0    104  _spu_read
open     8009EF38     64  _spu_FsetRXX
open     8009EF78      8  SPU_OBJ_1034
open     8009EF80    156  _spu_FsetRXXa
open     8009F01C      8  SPU_OBJ_10D8
open     8009F024     52  _spu_FgetRXXa
open     8009F058      8  SPU_OBJ_1114
open     8009F060     36  _SpuDataCallback
open     8009F084    124  FUN_8009f084
open     8009F100     12  DisableEvent
open     8009F110     76  SpuInitMalloc
open     8009F15C      8  S_M_INIT_OBJ_4C
open     8009F164     84  SpuMalloc
open     8009F1B8    216  S_M_M_OBJ_54
open     8009F290    380  S_M_M_OBJ_12C
open     8009F40C     32  S_M_M_OBJ_2A8
open     8009F42C     80  _spu_gcSPU
open     8009F47C    112  S_M_INT_OBJ_50
open     8009F4EC    432  S_M_INT_OBJ_C0
open     8009F69C    144  S_M_INT_OBJ_270
open     8009F72C     36  SpuSetNoiseVoice
open     8009F750    160  _SpuSetAnyVoice
open     8009F7F0     20  S_SAV_OBJ_A0
open     8009F804    176  SpuSetReverb
open     8009F8B4      4  S_SR_OBJ_B0
open     8009F8B8     28  S_SR_OBJ_B4
open     8009F8D4     24  _SpuIsInAllocateArea
open     8009F8EC     88  S_M_UTIL_OBJ_18
open     8009F944     36  _SpuIsInAllocateArea_
open     8009F968     84  S_M_UTIL_OBJ_94
open     8009F9BC    368  SpuSetReverbModeParam
open     8009FB2C     16  S_SRMP_OBJ_170
open     8009FB3C    300  S_SRMP_OBJ_180
open     8009FC68    148  S_SRMP_OBJ_2AC
open     8009FCFC     68  S_SRMP_OBJ_340
open     8009FD48    172  S_SRMP_OBJ_38C
open     8009FDF4     36  S_SRMP_OBJ_438
open     8009FE18    128  S_SRMP_OBJ_45C
open     8009FE98     52  S_SRMP_OBJ_4DC
open     8009FECC   1232  _spu_setReverbAttr
open     800A039C    156  SpuClearReverbWorkArea
open     800A0438    100  S_CRWA_OBJ_9C
open     800A049C    116  S_CRWA_OBJ_100
open     800A0510     40  S_CRWA_OBJ_174
open     800A0538     12  WaitEvent
open     800A0548     96  SpuRead
open     800A05A8     60  SpuSetTransferStartAddr
open     800A05E4     28  SpuSetTransferMode
open     800A0600     24  S_STM_OBJ_1C
open     800A0618    136  SpuIsTransferCompleted
open     800A06A0      8  S_ITC_OBJ_88
open     800A06A8     24  S_ITC_OBJ_90
open     800A06C0     44  FUN_800a06c0
open     800A06EC     16  FUN_800a06ec
open     800A06FC     92  SpuSetCommonAttr
open     800A0758      8  S_SCA_OBJ_5C
open     800A0760      8  S_SCA_OBJ_64
open     800A0768      8  S_SCA_OBJ_6C
open     800A0770      8  S_SCA_OBJ_74
open     800A0778      8  S_SCA_OBJ_7C
open     800A0780      8  S_SCA_OBJ_84
open     800A0788      8  S_SCA_OBJ_8C
open     800A0790      8  S_SCA_OBJ_94
open     800A0798     48  S_SCA_OBJ_9C
open     800A07C8     88  S_SCA_OBJ_CC
open     800A0820      8  S_SCA_OBJ_124
open     800A0828      8  S_SCA_OBJ_12C
open     800A0830      8  S_SCA_OBJ_134
open     800A0838      8  S_SCA_OBJ_13C
open     800A0840      8  S_SCA_OBJ_144
open     800A0848      8  S_SCA_OBJ_14C
open     800A0850      8  S_SCA_OBJ_154
open     800A0858      8  S_SCA_OBJ_15C
open     800A0860     48  S_SCA_OBJ_164
open     800A0890    172  S_SCA_OBJ_194
open     800A093C     84  S_SCA_OBJ_240
open     800A0990    156  S_SCA_OBJ_294
open     800A0A2C     84  S_SCA_OBJ_330
open     800A0A80     16  S_SCA_OBJ_384
movie    8008153C    124  StrGetReadyFrame
movie    800815B8    120  FUN_800815b8
movie    80081630    116  FUN_80081630
movie    800816A4     76  FUN_800816a4
movie    800816F0    116  FUN_800816f0
movie    80081764      8  FUN_80081764
movie    8008176C     16  start
movie    8008177C     56  DecDCTReset
movie    800817B4    140  DecDCTGetEnv
movie    80081840    156  DecDCTPutEnv
movie    800818DC     12  DecDCTBufSize
movie    800818E8     48  DecDCTin
movie    80081918     44  LIBPRESS_OBJ_19C
movie    80081944     32  LIBPRESS_OBJ_1C8
movie    80081964     32  DecDCTout
movie    80081984     32  DecDCTinSync
